,description,user_id,screen_name,friends_count,text,created_at,verified,tweet_id,followers_count,location,statuses_count,following,favourites_count,retweet_count,listed_count,date_of_tweet
3854,,4645321582,TheUnawareGamer,49,RT @TheGamingLemon: I liked a @YouTube video from @itsdanbull https://t.co/5UBq5tTYwN RAPPER REACTS TO THE FINE BROTHERS | Dan Bull,Tue Dec 29 17:33:17 +0000 2015,False,695020861682769920,21,,156,49,347,11,0,Wed Feb 03 23:07:40 +0000 2016
3855,,523812950,ET828,27,Fine Brothers Real time youtube subscriber count live 24 hr stream.: https://t.co/4Ywww8MJPi via @YouTube,Tue Mar 13 23:51:18 +0000 2012,False,695020290921926656,2,,266,27,4,0,1,Wed Feb 03 23:05:24 +0000 2016
3856,Scottish #Brony and fanfiction writer. Irn-Bru addict. #Warcraft and #Fallout4 player. Owner of @IdiotsOfWoW.,23193253,GeodesicDragon,165,"Fine Brothers?

More like Swine Brothers, amirite?",Sat Mar 07 13:48:42 +0000 2009,False,695019910817255425,254,Scotland,10346,165,2105,0,5,Wed Feb 03 23:03:54 +0000 2016
3857,Please end my pathetic life.,4748962637,HeartlockTV,32,RT @DolanDark: NEW VIDEO ON THE FINE BROTHERS IN ABOUT 12 HOURS https://t.co/Vi5wGBnfwU,Fri Jan 08 23:30:03 +0000 2016,False,695019847005134848,4,Hell,135,32,127,42,0,Wed Feb 03 23:03:39 +0000 2016
3858,Maoist Third Worldist journalist who was the first to bring news and commentary to YouTube from the Communist perspective. Proud DPRK supporter.,114960363,MaoistRebelNews,37,Jason Unruhe Reacts to Fine Brothers Reacting to Copyright: https://t.co/isq3VngbXR via @YouTube,Wed Feb 17 04:35:33 +0000 2010,False,695019498953404416,1262,Niagara Falls,6860,37,303,1,30,Wed Feb 03 23:02:16 +0000 2016
3859,"Gamer, Streamer, Bassist, Anarchist. And most importantly, DiPlOmAt",2727140256,caljitsu,171,@TheDrDG2 Thoughts on the fine brothers trying to decieve thousands of content creators?,Tue Aug 12 19:57:14 +0000 2014,False,695019372675534851,43,New Swabia,1139,171,168,0,1,Wed Feb 03 23:01:45 +0000 2016
3860,,1228554272,LoneArmadii,135,The Fine Brothers did what!?: https://t.co/jBqsaAAxHs via @YouTube,Thu Feb 28 22:58:59 +0000 2013,False,695019350265352193,25,Arizona,1230,135,14,0,0,Wed Feb 03 23:01:40 +0000 2016
3861,I love minecraft!  -°○°-,2378519893,SuperTiger1234,838,"I liked a @YouTube video https://t.co/tEAuS2Y27c React World Gate Almost Killed Youtube , Fine Brothers Apologize",Sat Mar 08 10:23:38 +0000 2014,False,695019064960356352,473,"Oldham, England",15933,838,5139,0,10,Wed Feb 03 23:00:32 +0000 2016
3862,play chess),4241039979,viva_movil,6,Fine Brothers abandon 'react' trademark attempt after sparking online outrage https://t.co/wkGNNWJbxE,Sat Nov 21 09:28:37 +0000 2015,False,695018979207811072,33,"Virginia, USA",393,6,0,0,0,Wed Feb 03 23:00:12 +0000 2016
3863,Grey's Anatomy+Days of our lives= LOVE #BePowerful #OneLieOnetruth I watch way too much tv. I'm a vampire. #MusicMatters #MusicIsLife (Embrace our weird self ),27907391,SogniFantasma,798,micdotcom: Here’s why everyone hates the Fine Brothers right now:Benny and Rafi Fine — better known as the... https://t.co/QCDN7RNZDy,Tue Mar 31 16:40:49 +0000 2009,False,695018406735691779,694,Krypton™Solitude♥♥♥,30601,798,4844,0,28,Wed Feb 03 22:57:55 +0000 2016
3864,"I'm a furry, I love art, video games, sports, and general technology.  I'll add furries back, spammers not so much.",345664341,AshitakaWolf,253,I liked a @YouTube video from @theyoungturks https://t.co/vjtXNadecP The Fine Brothers Apologize To Their Fans,Sun Jul 31 00:01:32 +0000 2011,False,695018328318951425,194,"Schofield Barracks, HI",5132,253,105,0,25,Wed Feb 03 22:57:36 +0000 2016
3865,Scoutledare och Civilingenjör.,778522950,MaskinJunior,36,The Fine Brothers Apologize To Their Fans https://t.co/RX4MPNtiPc via @YouTube,Fri Aug 24 16:32:06 +0000 2012,False,695017551949123585,43,,3288,36,122,0,2,Wed Feb 03 22:54:31 +0000 2016
3866,,2924446606,BlindSide513,1808,I liked a @YouTube video https://t.co/ZY9Ywqx94w Merlin Reacts to The Fine Brothers,Tue Dec 16 06:17:46 +0000 2014,False,695017354414182402,1277,,364,1808,30,0,4,Wed Feb 03 22:53:44 +0000 2016
3867,I have no legos.,17006017,McLego,161,"The Fine Brothers' reaction video controversy, explained https://t.co/OuGiZhpwKC via @voxdotcom",Mon Oct 27 20:10:59 +0000 2008,False,695017137883193344,85,Ireland,4479,161,36,0,3,Wed Feb 03 22:52:53 +0000 2016
3868,Nothing Original . Just another soul looking for what others have to say .,1154923831,DonaLimes,11,"The Fine Brothers' reaction video controversy, explained https://t.co/tn9C1hKv56 https://t.co/P1O1UrZgZV",Wed Feb 06 19:48:23 +0000 2013,False,695017130790486016,3191,,32128,11,2,0,73,Wed Feb 03 22:52:51 +0000 2016
3869,"I'm really boring tbh... oh and I like the Top Media Bois (tintap, baekpo and uplotion)... I cri",4274755097,likefatoutou,238,RT @4chansbest: /pol/ on fine brothers https://t.co/oqvqGVp5En,Wed Nov 25 13:20:03 +0000 2015,False,695017111027060736,32,on your timeline,1041,238,387,326,3,Wed Feb 03 22:52:46 +0000 2016
3870,Sid//Human//17 -Just Believe in yourself when nobody else is listening -,2960401175,TwentyOneBinge,1610,When your subscribers on your second channel are going up faster than the fine brothers main channel ( @PeteZahHutt ),Sun Jan 04 15:54:21 +0000 2015,False,695016669308194816,585,,2920,1610,1701,0,1,Wed Feb 03 22:51:01 +0000 2016
3871,,3601805656,GirlGamertag,48,“A message from the Fine Brothers” by Fine Brothers Ent. https://t.co/FBFSGOtl9f,Wed Sep 09 20:08:08 +0000 2015,False,695016567017488389,26,"Birmingham, AL",125,48,532,0,0,Wed Feb 03 22:50:37 +0000 2016
3872,"I'll always be me, that is all.",2833061252,Over_Leveled,428,"RT @AndrewEisen: The Fine Brothers were doing something everyone hated. So they stopped.

Maybe there's a lesson here big AAA publishers co…",Fri Sep 26 15:28:29 +0000 2014,False,695016467880894464,70,,10580,428,9499,4,18,Wed Feb 03 22:50:13 +0000 2016
3873,"undertale, game grumps, pokemon and kid icarus. thats it.  birth year is actually 2002.",2610965180,azure_tomato,47,"RT @MunifiS: The Fine Brothers apologized, hoping to get some subscribers back https://t.co/BBUNeNvdUX",Tue Jul 08 03:42:24 +0000 2014,False,695016462138896384,23,,1743,47,51,778,1,Wed Feb 03 22:50:12 +0000 2016
3874,"The Official Twitter account for  John Brightsteel's Everything .
A Youtube Partner .

Business enquiries welcome.
I'm going to make a cup of Tea now.",360121232,BRIGHTSTEEL,4266,The Fine Brothers announce React World; fans unsubscribe in droves https://t.co/lgolJT8PNw via @socialblade,Mon Aug 22 18:30:02 +0000 2011,False,695016310569197568,3961,San Diego California USA,19207,4266,30,0,13,Wed Feb 03 22:49:35 +0000 2016
3875,Coldplayer && Gamer && Fanclvb && Reader && Introverted && Software Developer  ♊,147036949,NelsonBelmont,52,I liked a @YouTube video from @plmbare https://t.co/R81AkDMdXJ Explicando | ¿Que paso con el canal de The Fine Brothers?,Sun May 23 01:55:25 +0000 2010,False,695015843118333953,92,Tierra 0,3094,52,112,0,50,Wed Feb 03 22:47:44 +0000 2016
3876,,2796532530,m4sterG1gabyte,44,RT @BRAIX3N: End of Fine Brothers #UnsubFineBros https://t.co/7EmXRQ2L24,Sun Sep 07 20:10:45 +0000 2014,False,695015809362448384,9,That one place,136,44,141,12,0,Wed Feb 03 22:47:36 +0000 2016
3877,1v1 me on My little pony & friends for a chance to win a limited edition season 5 Pingu dvd k m8,1015984489,7omG,547,“A message from the Fine Brothers” by Fine Brothers Ent. https://t.co/CiVmToWmCm,Sun Dec 16 20:03:46 +0000 2012,False,695015687677411329,328,England ,7618,547,3370,0,4,Wed Feb 03 22:47:07 +0000 2016
3878,multi sumus,2954591445,kaiserwetter49,160,"@PolincoNews @SaintMichel180 look, how he feels fine with his 'brothers' this mfsob",Thu Jan 01 11:06:16 +0000 2015,False,695014487938723841,835,,35860,160,7360,0,29,Wed Feb 03 22:42:21 +0000 2016
3879,SooS,2397037798,awsum_n00b,76,"RT @MunifiS: The Fine Brothers apologized, hoping to get some subscribers back https://t.co/BBUNeNvdUX",Sun Mar 09 15:24:58 +0000 2014,False,695014201325133824,69,Phobos,1437,76,15773,778,0,Wed Feb 03 22:41:12 +0000 2016
3880,"Gamer, Drama club member. Hoping to start streaming as a hobby in the near future.",3324029345,starwar497,54,"RT @MunifiS: The Fine Brothers apologized, hoping to get some subscribers back https://t.co/BBUNeNvdUX",Sun Jun 14 01:50:52 +0000 2015,False,695014052741963777,3,,308,54,391,778,0,Wed Feb 03 22:40:37 +0000 2016
3881,TheFightmaster22 official account. YouTuber from Croatia: https://t.co/IkfTaLvEj6,2357957078,Fightmaster22,1182,RT @gauiis: You can watch TheFineBros subscriptions tremble down live https://t.co/KA7Pkx50og #TheFineBros,Sun Feb 23 12:54:09 +0000 2014,False,695013904930455556,993,,1544,1182,1010,4,5,Wed Feb 03 22:40:02 +0000 2016
3882,I play video games.,2379031973,Bozisaur,160,"RT @RedRavee: The Fine Brothers have already lost over 400,000 Subscribers. What the fuck",Mon Mar 03 11:52:00 +0000 2014,False,695013291656085509,49,,1773,160,403,18,0,Wed Feb 03 22:37:36 +0000 2016
3883,Just a regular guy with over 300 million views on Youtube- Proud Youtuber,276647832,LandonYoutube,154,RT @angie_sims2014: I liked a @YouTube video from @landonyoutube https://t.co/WGtbNDwKDV FINE BROTHERS WANTS TO ATTACK EVERYONE'S REACTION …,Sun Apr 03 20:00:40 +0000 2011,False,695013008196648961,5904,,5013,154,3241,1,19,Wed Feb 03 22:36:28 +0000 2016
3884,Manchester born contemporary artist influenced by the northern gritty industrial landscapes and Northern School artists. Now residing in Lincolnshire.,853867338,MPElliottArt,8315,"New painting Dad always said, ""If you get scared, hold my hand"" https://t.co/vFUjezrlm9 #Brothers #NorthernArt #RT https://t.co/Q6aVWy8Zre",Sun Sep 30 01:03:46 +0000 2012,False,695012788654178305,7637,"Born 1974 Moston, Manchester.",1335,8315,699,9,146,Wed Feb 03 22:35:36 +0000 2016
3885,| Retweet Queen | Connor | Virgo | Fam | Bills | FaZe | Xbox | PC| Bang Bang | Dj | Music | TBLG | 2016 |,115246780,AliviaElizabeth,1507,"RT @RedRavee: The Fine Brothers have already lost over 400,000 Subscribers. What the fuck",Thu Feb 18 02:29:07 +0000 2010,False,695012735503982592,1095,"Indiana, USA",2802,1507,1920,18,2,Wed Feb 03 22:35:23 +0000 2016
3886,"Je retweet des trucs, je parle un peu de Jeux vidéo, et, parfois, je suis drôle.",157277423,SaitoGray,580,Damage Control (Fine Brothers Musical Reaction) https://t.co/A0Q3wKq1HU,Sat Jun 19 10:30:16 +0000 2010,False,695012701676949506,190,Internet,16870,580,13091,0,23,Wed Feb 03 22:35:15 +0000 2016
3887,I like tacos and chiminichangas.,48677625,Pepsolman,117,"RT @cbanks420lol: ""PARENTS REACT TO R. BUDD DWYER PRESS CONFERENCE""

-The Fine Brothers",Fri Jun 19 11:11:57 +0000 2009,False,695012626594553856,35,United States,2125,117,96,8,1,Wed Feb 03 22:34:57 +0000 2016
3888,"I like to play video games.Shulk is my main in smash(which I suck at, tbh)and I love Xenoblade. Fan of Mario bros Z. Male, and I don't tweet much.",3568684755,uqure15,550,"RT @MunifiS: The Fine Brothers apologized, hoping to get some subscribers back https://t.co/BBUNeNvdUX",Sun Sep 06 18:20:48 +0000 2015,False,695012406884487175,148,,835,550,6758,778,1,Wed Feb 03 22:34:05 +0000 2016
3889,"An antisocial, wannabe competitive Sm4sh player. I main Greninja and possibly Corrin. Haruna is waifu.",4172624602,Jank_Smash,93,"RT @MunifiS: The Fine Brothers apologized, hoping to get some subscribers back https://t.co/BBUNeNvdUX",Thu Nov 12 16:41:26 +0000 2015,False,695012293772513280,5,"Galway, Ireland",13,93,27,778,0,Wed Feb 03 22:33:38 +0000 2016
3890,Filming your stories of fandom. New video on Tuesdays and Fridays.,79077432,TankNine,276,The Fine Brothers tried to trademark YouTube reaction videos. The backlash changed their minds. https://t.co/jUPniqmQww via voxdotcom,Fri Oct 02 02:57:05 +0000 2009,False,695012102264586240,873,USA,1814,276,36,0,20,Wed Feb 03 22:32:52 +0000 2016
3891,i make a lot of bad decisions lol,925086830,viainfinito,98,my life just consists of watching react videos and hoping the fine brothers don't sue me,Sun Nov 04 10:30:03 +0000 2012,False,695011982672441344,74,,7516,98,968,0,2,Wed Feb 03 22:32:24 +0000 2016
3892,"Sr. tech writer @micnews; Formerly @VentureBeat. My mother always told me I should work in business, now I'm following the money.",242425709,RuthReader,583,RT @CultureStrike: Why the Fine Brothers Are the Biggest Villains on the Internet Right Now by @ruthreader https://t.co/aPppE3DdoV via @Mic…,Mon Jan 24 19:17:22 +0000 2011,False,695011739457449988,2631,find me in the cloud,1232,583,742,1,142,Wed Feb 03 22:31:26 +0000 2016
3893,"We harness power of culture to organize artists, writers & other culture makers to transform public views & fight for equity/full inclusion of migrants.",184090947,CultureStrike,3277,Why the Fine Brothers Are the Biggest Villains on the Internet Right Now by @ruthreader https://t.co/aPppE3DdoV via @MicNews,Sat Aug 28 17:30:05 +0000 2010,False,695011651595055104,7743,Beyond borders,8455,3277,858,1,244,Wed Feb 03 22:31:05 +0000 2016
3894,,549373603,christianvr2,45,"I liked a @YouTube video from @takedownman1 https://t.co/Ga66PYqihG The Fine Brothers, You Done Goofed!",Mon Apr 09 16:51:48 +0000 2012,False,695011481432231936,22,,7345,45,0,0,4,Wed Feb 03 22:30:24 +0000 2016
3895,"I'm just a Small YouTuber, I Post Mainly Multiplayer Gameplays and Full Campaigns and Story Modes. Nothing Special",4013569949,DG_DeathGame,60,I liked a @YouTube video from @theyoungturks https://t.co/AzH6vlcNBT The Fine Brothers Apologize To Their Fans,Thu Oct 22 01:41:16 +0000 2015,False,695010866568261633,25,"Cape Breton, Nova Scotia",155,60,24,0,0,Wed Feb 03 22:27:57 +0000 2016
3896,Connecting the dots on the bigger picture,323880660,Tanzito_,481,I liked a @YouTube video https://t.co/eFceLiZ8U6 We REACT™ to the Fine Brothers,Sat Jun 25 15:59:43 +0000 2011,False,695010546186326016,556,LDN,4647,481,1804,0,1,Wed Feb 03 22:26:41 +0000 2016
3897,,3044793502,MrHamHyson,10,I liked a @YouTube video https://t.co/p92Ib6Pg3j Merry Rants Episode 1: The Fine Brothers,Wed Feb 18 23:32:45 +0000 2015,False,695010220725161986,4,,866,10,3,0,22,Wed Feb 03 22:25:23 +0000 2016
3898,Life is good so go enjoy it and nerd out at the same time,254543850,TychoDickerson,254,"Liked on YouTube: Fine Brothers ""REACT"" Trademark Issue From A Business Perspective https://t.co/7b2IlMvSSZ",Sat Feb 19 14:02:14 +0000 2011,False,695009886044815360,57,"Boston,MA",960,254,67,0,16,Wed Feb 03 22:24:04 +0000 2016
3899,,3044793502,MrHamHyson,10,I liked a @YouTube video https://t.co/F1J0RORJKW THE FINE BROTHERS HAVE RETREATED!,Wed Feb 18 23:32:45 +0000 2015,False,695009852016431104,4,,866,10,3,0,22,Wed Feb 03 22:23:56 +0000 2016
3900,music under the alias of sord,550436298,linsellsmith,427,"RT @itsDanBull: Regarding the Fine Brothers, this looks pretty damning. Ellen showed some old stuff to kids and Fine Bros did this: https:/…",Tue Apr 10 18:53:41 +0000 2012,False,695033682994790400,596,london,8089,427,3031,1098,2,Wed Feb 03 23:58:37 +0000 2016
3901,Personal account for @LocusFOX. I retweet a lot of random stuff… Backup @luke25361_2,2186756408,Luke25361,631,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Sun Nov 10 17:18:25 +0000 2013,False,695033514325057536,808,| 17 | UK |,31762,631,0,3443,19,Wed Feb 03 23:57:57 +0000 2016
3902,Étudiant en infographie | Music addict | Tie a nøøse arøund your mind løøse enøugh tø breathe fine and tie it tø a tree |-/ Skeletøn Clique,489737977,Shadow_Liberty,373,"FINE BROTHERS ENTERTAINMENT ... I mean, is this the name of a private and friendly Youtube channel ? It screams CORPORATION.",Sat Feb 11 20:52:16 +0000 2012,False,695033432158638080,193,Belgium,7425,373,759,0,3,Wed Feb 03 23:57:37 +0000 2016
3903,near Chicago artist animator nerd who tweets garbage.,126759741,Rittsrotts,73,"I just watched ""the fine brothers 3 way"" old youtube video oh my god it was the worst thing ever https://t.co/t3zXzc9hqk please fucking try",Fri Mar 26 22:30:35 +0000 2010,False,695033119397773317,891,thrillinois,4794,73,2855,0,15,Wed Feb 03 23:56:23 +0000 2016
3904,Skype - Chrisje4life,2367916826,iChrisii_,189,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Sun Mar 02 01:09:43 +0000 2014,False,695032726848724992,64,"Rotterdam, Zuid-Holland",2800,189,88,3443,1,Wed Feb 03 23:54:49 +0000 2016
3905,I chose to do comedy instead of going to college. -Bo Burnham,4858188436,GanonForGlory,420,"Whoops, just said ""Don't overREACT"" to my friend and the Fine Brothers deleted my house. #Unsubthefinebros",Thu Jan 28 18:45:35 +0000 2016,False,695032718095179777,193,Hyrule,238,420,78,2,0,Wed Feb 03 23:54:47 +0000 2016
3906,Hi I hate putting effort in things.,1389921512,Slowbrofist,392,The fine brothers were once just two germs they grew with every subscriber but now they are regressing back as they lose them slowly,Mon Apr 29 16:46:30 +0000 2013,False,695032412594688002,766,,31510,392,7422,0,11,Wed Feb 03 23:53:34 +0000 2016
3907,"Mastering Yubel Deck, one card at a time.",1039664588,YubelMastery,20,Do a Reaction to the Devpro List? *Stay back Fine Brothers*: https://t.co/PYwGIfhKJw via @YouTube,Thu Dec 27 13:43:47 +0000 2012,False,695032312392728578,32,,2752,20,0,0,0,Wed Feb 03 23:53:11 +0000 2016
3908,You can call me Jazzy! I spend my life drawing terrible art and crying. Class of 2016. Black and Korean baby,3227973121,mittensleartist,247,"What if all this time, the Fine Brothers were literally hinting at their intentions? They're going to FINE you.",Wed May 27 06:21:26 +0000 2015,False,695032257786961921,113,"San Jose, CA",1683,247,3160,0,2,Wed Feb 03 23:52:57 +0000 2016
3909,Hip hop head,3311810478,USNCDutch,469,RAPPER REACTS TO THE FINE BROTHERS | Dan Bull https://t.co/QK9dOgh1ED via @YouTube,Mon Aug 10 22:24:50 +0000 2015,False,695032243853496325,62,,2429,469,1115,0,3,Wed Feb 03 23:52:54 +0000 2016
3910,'you're about as edgy as a satsuma',833592612,G0th_Detectives,2441,RT @BryOnTour: A woman just fell on the street opposite me and I tried to react but I couldn't because the Fine Brothers weren't there to l…,Wed Sep 19 15:43:13 +0000 2012,False,695032190028111872,2907,-I'm engaged to this girl now-,38399,2441,11168,569,7,Wed Feb 03 23:52:41 +0000 2016
3911,"Hello, so nice to meet you! Please visit us at http://t.co/por4F654, http://t.co/wEwOJI2n and http://t.co/UBqxh1Fv! Thank you!
carolyn & Bootsie",40160595,carolyn660,17353,"RT @MPElliottArt: New painting Dad always said, ""If you get scared, hold my hand"" https://t.co/vFUjezrlm9 #Brothers #NorthernArt #RT https:…",Fri May 15 03:00:22 +0000 2009,False,695031964005302274,18948,Texas,237403,17353,3085,9,753,Wed Feb 03 23:51:47 +0000 2016
3912,"love drawing & videogames, videogame reviewer and self proclaimed mad scientist, Owner of Anime Courtyard
contact: mariosalcedo@animecourtyard.com",22221548,Karmaquarius,460,We REACT™ to the Fine Brothers https://t.co/wyosjx5bok via @YouTube,Sat Feb 28 02:52:35 +0000 2009,False,695031816391041030,376,"Guadalajara, Mexico",12366,460,2357,0,19,Wed Feb 03 23:51:12 +0000 2016
3913,140 characters? Explain myself in 140 characters? Seriously?,147145367,Garythegrump,325,@NicTrades I know it's no consolation but that's a fine age. We had two marmalade brothers that only made just over 10 each. Fond memories.,Sun May 23 09:44:02 +0000 2010,False,695031757180133377,248,"Er, wait, hang on... I know it",9260,325,670,0,4,Wed Feb 03 23:50:58 +0000 2016
3914,"videogames are cool, I guess???",1942235185,saladbound,485,RT @BRAIX3N: End of Fine Brothers #UnsubFineBros https://t.co/7EmXRQ2L24,Sun Oct 06 22:25:45 +0000 2013,False,695031518658445312,763,shadow moses,64492,485,32021,12,25,Wed Feb 03 23:50:01 +0000 2016
3915,Hallowed are the Ori,187970210,Orici_Adria,1376,We REACT™ to the Fine Brothers https://t.co/zIJ214D4J0 via @YouTube #UnSubfinebros,Tue Sep 07 16:22:51 +0000 2010,False,695031259689545728,350,Origin,8137,1376,9733,0,13,Wed Feb 03 23:49:00 +0000 2016
3916,"Digital native, gamer, MUFC fanatic, proud Dad. #CMO @Halfbrick. Formerly @EA_Australia @msau @americanexpress. Member @Reef_Alliance.Tweets are my own",23734816,nicorn7,1850,"Guess its ""fine"" to react to stuff now.... https://t.co/FDShJwJS57",Wed Mar 11 07:23:06 +0000 2009,False,695031074238300161,1467,"Sydney, Australia",11836,1850,490,0,65,Wed Feb 03 23:48:15 +0000 2016
3917,"I specialize in finding reputable, current research. Licensed Paralegal. Twitter http://t.co/t0TfCr5drv",542792728,ktanimara,10411,"RT @MPElliottArt: New painting Dad always said, ""If you get scared, hold my hand"" https://t.co/vFUjezrlm9 #Brothers #NorthernArt #RT https:…",Sun Apr 01 19:26:12 +0000 2012,False,695030939064233986,10746,Canada,104438,10411,52241,9,989,Wed Feb 03 23:47:43 +0000 2016
3918,"Watercolor, Oil, and Pastel Artist specializing in scenes from Colorado and beyond. #landscapeart #fineart #pastelpainting #watercolor #oilpainting #pleinair",2354236884,mbenkeart,1699,"RT @MPElliottArt: New painting Dad always said, ""If you get scared, hold my hand"" https://t.co/vFUjezrlm9 #Brothers #NorthernArt #RT https:…",Fri Feb 21 04:41:36 +0000 2014,False,695030830255570945,1425,"Loveland, CO",2544,1699,691,9,60,Wed Feb 03 23:47:17 +0000 2016
3919,rattpack,1350419426,DiamondSwishers,302,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Sat Apr 13 22:47:34 +0000 2013,False,695030384480747520,403,"konoha, tx",47694,302,22199,3443,1,Wed Feb 03 23:45:31 +0000 2016
3920,Eh,2304077275,HudsonTheNerd,35,"RT @MunifiS: The Fine Brothers apologized, hoping to get some subscribers back https://t.co/BBUNeNvdUX",Wed Jan 22 02:39:13 +0000 2014,False,695030377799352325,4,,58,35,1748,778,0,Wed Feb 03 23:45:29 +0000 2016
3921,"Internet ninja. Pop culture evangelist. Passionate alcohol enthusiast. Tv geek. Hardcore gamer.
 #YouTube",3989088825,ifanReal_Liams,3872,"The Fine Brothers' reaction video controversy, explained... #youtube https://t.co/TVVbSuh85F https://t.co/kqucLOk1Ae",Sun Oct 18 19:24:39 +0000 2015,False,695030188204097536,1285,,3629,3872,387,0,23,Wed Feb 03 23:44:44 +0000 2016
3922,I'm only on here to follow YouTube celebs,18886111,andtherainstops,83,RT @TheRobDyke: It is done. The Fine Bros have given up this shady road. React World is no more. This is a win for everyone. https://t.co/A…,Mon Jan 12 01:03:39 +0000 2009,False,695030159292788736,29,"Perth, Australia",655,83,1703,135,0,Wed Feb 03 23:44:37 +0000 2016
3923,,17965562,derekjd,585,Merlin Reacts to The Fine Brothers https://t.co/jmhLLn3cOl via @YouTube,Mon Dec 08 16:17:35 +0000 2008,False,695030101386387457,113,"42.987715,-78.908658",3948,585,167,0,11,Wed Feb 03 23:44:23 +0000 2016
3924,Amateur photography and art since 1979..ish,445688535,IWscotland,4373,"RT @MPElliottArt: New painting Dad always said, ""If you get scared, hold my hand"" https://t.co/vFUjezrlm9 #Brothers #NorthernArt #RT https:…",Sat Dec 24 18:37:49 +0000 2011,False,695029499113689090,6452,"Ayrshire, Scotland",1266,4373,654,9,187,Wed Feb 03 23:42:00 +0000 2016
3925,,2918988091,TarverTrey,2018,"RT @itsDanBull: Regarding the Fine Brothers, this looks pretty damning. Ellen showed some old stuff to kids and Fine Bros did this: https:/…",Thu Dec 04 20:42:11 +0000 2014,False,695029022653227008,1507,Texas ,6779,2018,5707,1098,4,Wed Feb 03 23:40:06 +0000 2016
3926,check out GCXGaming on YouTube for gaming videos. specialise in FIFA mostly!,2445861525,GCXGaming,134,I liked a @YouTube video https://t.co/IjOJCsWP14 We REACT™ to the Fine Brothers,Sun Mar 30 01:00:43 +0000 2014,False,695028626664878081,64,*Vacation. Yes I'd love one,1996,134,59,0,4,Wed Feb 03 23:38:32 +0000 2016
3927,,547635506,aldoruberto,118,"TYT - 02.02.16: Iowa Caucus, Republican Bashing, The Fine Brothers, and BroApp https://t.co/gCiQZ4vCjr",Sat Apr 07 14:14:12 +0000 2012,False,695028235571060737,285,,1933,118,0,0,7,Wed Feb 03 23:36:59 +0000 2016
3928,Turn around while you still can. You'll regret it.,3293877845,SirGingerale,94,RT @BRAIX3N: End of Fine Brothers #UnsubFineBros https://t.co/7EmXRQ2L24,Fri May 22 10:43:45 +0000 2015,False,695027996684591104,117,Behind the walmart,8519,94,7996,12,4,Wed Feb 03 23:36:02 +0000 2016
3929,"Hey girl, my Tweets are beyond mediocre... So Follow me. Thanks.",532716692,ReAniMorte,202,I liked a @YouTube video from @itsdanbull https://t.co/BqnzljT3kd RAPPER REACTS TO THE FINE BROTHERS | Dan Bull,Thu Mar 22 01:23:31 +0000 2012,False,695027920499253248,55,Location: de_dustII,6827,202,28,0,5,Wed Feb 03 23:35:43 +0000 2016
3930,All-purpose otaku and Blu-ray whore. Baka Gaijin Show and Otaku Midnight co-host. Occasional NSFW. 3DS Friend Code: 0318-9160-3343,544698376,CCharmanderK,825,RT @BRAIX3N: End of Fine Brothers #UnsubFineBros https://t.co/7EmXRQ2L24,Wed Apr 04 00:13:12 +0000 2012,False,695027766928912388,593,Anime Hell,71754,825,2369,12,33,Wed Feb 03 23:35:07 +0000 2016
3931,cagethelonewolf youtube and twitch,2175341781,cagethelonewolf,67,if your mad at finebrother just lisone to rapper reacts to the fine brothers dan bull,Sun Nov 10 04:57:28 +0000 2013,False,695027530386911232,27,north carlion /albama,56,67,1,0,0,Wed Feb 03 23:34:10 +0000 2016
3932,,2942956234,Bosspikachu,66,"RT @MunifiS: The Fine Brothers apologized, hoping to get some subscribers back https://t.co/BBUNeNvdUX",Fri Dec 26 23:30:05 +0000 2014,False,695027454373556229,13,,151,66,1,778,0,Wed Feb 03 23:33:52 +0000 2016
3933,"always in my heart, larry stylinson♡",2164027771,Princess5S0S,1834,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Wed Oct 30 03:32:57 +0000 2013,False,695027387570872320,926,Philippines ♡ City of Love,6645,1834,1693,3443,6,Wed Feb 03 23:33:36 +0000 2016
3934,"Freelance writer, blogger, fish keeper, fiction writer, poker player--",59318730,ashtar9,2744,The Daily Bell - Internet In an Uproar Over Trademark Regulation as Fine Brothers Surrender https://t.co/qP2HrUar9P via @sharethis,Thu Jul 23 01:29:10 +0000 2009,False,695027234860470274,2616,"Eureka, CA",3638,2744,2,0,40,Wed Feb 03 23:33:00 +0000 2016
3935,"Owner of Union MC
@UnionNetMC
https://t.co/iEljWyUZ86 || https://t.co/TT3zM8itdX",450991681,AaronL98,372,RT @ClickBaitExpose: @TheLadBible at least his page is not turning into Fine Brothers.,Fri Dec 30 22:30:12 +0000 2011,False,695026640699670528,350,"Scotland, UK",542,372,964,1,0,Wed Feb 03 23:30:38 +0000 2016
3936,"My great, great aunt was the first woman elected to the Canadian House of Commons",1122298272,Donaldcmacphail,237,RT @theregos: Fine Bros are apologizing and retracting all trademarks: https://t.co/Pd8zjTgVyv (Wah wah waaah),Sat Jan 26 15:22:15 +0000 2013,False,695026402878320644,259,Baylor University ,4566,237,2649,2,1,Wed Feb 03 23:29:42 +0000 2016
