,description,user_id,screen_name,friends_count,text,created_at,verified,tweet_id,followers_count,location,statuses_count,following,favourites_count,retweet_count,listed_count,date_of_tweet
5241,"Celebrate the special moments in life that bring out your bright, Colgate Smile!",21778607,Colgate,4360,"@Aytchx: Thanks for checking with us. We are not currently, nor have we ever been, a sponsor of the Fine Brothers.",Tue Feb 24 18:18:34 +0000 2009,True,695385005913014272,44886,,3602,4360,797,0,397,Thu Feb 04 23:14:39 +0000 2016
5242,"This is my Youtube channel i stream from ps4, want to be actor or Video game Voice Actor and now in epic team on twitch called TheLevelUpShow",2574623255,BradleyHathway,425,@thelvlupnetwork https://t.co/cYls3S7s1k I think this is about the fine Bros trademark,Sun Jun 01 01:47:03 +0000 2014,False,695384980558467072,111,Bristol,789,425,53,0,1,Thu Feb 04 23:14:33 +0000 2016
5243,RNC is not consvtv. It ignores deportation laws&1952 anti-Islam law--& BRILLIANT ISLAM INSIGHTS of Founding Fathers/ I follow-bk w/in 2 wks. Not-to seems snobby,4213183510,1u4m4,2837,They don't deserve that fine name. They should be the Kunt Brothers https://t.co/uOWpdbf8El,Tue Nov 17 22:00:44 +0000 2015,False,695384645697798145,2837,LandOfNoAccentNorthCarolinaUSA,7718,2837,3618,0,10,Thu Feb 04 23:13:13 +0000 2016
5244,,3036952026,MalditoMendez,197,“The Fine Brothers Controversy Explained” by @hankgreen https://t.co/NNlbujv2OT,Sun Feb 22 22:08:20 +0000 2015,False,695384411399806980,154,,28391,197,49,0,63,Thu Feb 04 23:12:17 +0000 2016
5245,Itskrisclarkson-Younow/twitter/snapchat/soundcloud/tumblr/musical.ly Itskris clarkson-youtube/facebook itskristinaclarkson-instagram,2626986286,ItsKrisClarkson,546,RT @zacdeck: imagine an alternate universe where the fine brothers actually got the trademark and took over https://t.co/4ZgsbnraMx,Fri Jun 20 23:27:31 +0000 2014,False,695384285344243714,202,"Calgary AB, canada",5003,546,1454,30,4,Thu Feb 04 23:11:47 +0000 2016
5246,The official twitter for Aaron Mendoza Jr. Giving the world the middle finger since 1997. https://t.co/EnK8HjOesq,2301362322,AM4DAYS,135,I personally think this was the right thing to do. https://t.co/VmbwmWQ21A,Mon Jan 20 13:01:04 +0000 2014,False,695384259352068096,55,Hogwarts,1205,135,403,0,5,Thu Feb 04 23:11:41 +0000 2016
5247,,127790917,JackTClark,88,"Fine brothers, Super Bowl halftime, horror comedy. #OnTheSpot #otsprompt",Tue Mar 30 07:11:39 +0000 2010,False,695383966346452992,53,Briabane,739,88,382,0,0,Thu Feb 04 23:10:31 +0000 2016
5248,"Celebrate the special moments in life that bring out your bright, Colgate Smile!",21778607,Colgate,4360,"@nobodyonearth We are not currently, nor have we ever been, a sponsor of the Fine Brothers. We hope you'll reconsider.",Tue Feb 24 18:18:34 +0000 2009,True,695383795696955392,44886,,3602,4360,797,0,397,Thu Feb 04 23:09:51 +0000 2016
5249,"Progressive Independent (I), writer, critic, film, gaming, tech, biking, swimming, environmentalist, political shtuff, chocolate craver, & other geeky things...",2755718959,curiousniko,780,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Fri Aug 22 17:10:05 +0000 2014,False,695383691921477634,159,"Riverdale, Bronx",2648,780,1440,3443,8,Thu Feb 04 23:09:26 +0000 2016
5250,Please come in my mentions & add your 2cents in 140 character's @JacksonStateU Alum #TeamJSU #TeamSTL #TeamHBCU #BlackHipster,129290253,NoirHippie,1936,Some of y'all got some fine older brothers. Lord put me on.,Sat Apr 03 20:24:18 +0000 2010,False,695383344918298627,3396,STL Shawtee ✈️ Baton Rouge,63178,1936,132,0,19,Thu Feb 04 23:08:03 +0000 2016
5251,insane in the membrane,99280867,PercivusHD,84,@lnfiltration loo gg fine brothers,Fri Dec 25 13:11:51 +0000 2009,False,695383263477571606,404,Antarctica,2722,84,2996,0,2,Thu Feb 04 23:07:44 +0000 2016
5252,"We Retweet Everything Gaming. 
Follow Us!",431585071,GamesRetweeter,0,XP Earned 91 | The Not So Fine Brothers      https://t.co/UGPcrsRwlJ [https://t.co/0j0ROMWN4M]&lt;-Promo Code,Thu Dec 08 13:06:23 +0000 2011,False,695383235304431618,1098,,167359,0,1,0,89,Thu Feb 04 23:07:37 +0000 2016
5253,Gonzaga Theatre Arts major and obsessed with sports. Follow for lots of sports ramblings and the occasional yelling at clouds.,1579317350,SeattleGinge,117,"The Fine Brothers, YouTube Headquarters, Crime Procedural #OTSPrompt",Tue Jul 09 03:34:38 +0000 2013,False,695382915077660672,78,"Spokane, WA, USA",412,117,142,0,4,Thu Feb 04 23:06:21 +0000 2016
5254,"A no rules #Podcast, #Webcast, and #DocumentaryFilm project. Hosted by Steve Weimer, @rdoggdrums, and @1971_johnny. #PodernFamily #Deadpool",3308345564,newtrickpodcast,819,RT @XP_Earned: XP Earned 91 | The Not So Fine Brothers  https://t.co/fHOVNDo8oD  #PodernFamily #GamersUnite #Gaming #podcast,Fri Aug 07 02:02:58 +0000 2015,False,695382914213621761,748,"Fayetteville, Ark",717,819,219,13,29,Thu Feb 04 23:06:20 +0000 2016
5255,"Broadcasting Major, Theatre Arts Minor, Marquette University",713631884,gingerchic333,278,"#OTSPrompts #OnTheSpot
Fine Brothers
Times Square
Horror",Tue Jul 24 03:49:52 +0000 2012,False,695382743388069888,141,Online,1174,278,3990,0,3,Thu Feb 04 23:05:40 +0000 2016
5256,converse college 2020✨ 1 John 4:8 | to know me is to love me❤️,251453787,__tykeria16,785,The joker brothers were fine af man idc. Something about crazy Hispanics 😩,Sun Feb 13 04:53:18 +0000 2011,False,695382032042450944,2037,union sc ,175430,785,44233,0,5,Thu Feb 04 23:02:50 +0000 2016
5257,,4791204257,Games_And_Yells,0,I liked a @YouTube video https://t.co/p5dL2Ba6E1 We REACT™ to the Fine Brothers,Wed Jan 13 05:31:03 +0000 2016,False,695381588155084800,0,,65,0,1,0,1,Thu Feb 04 23:01:04 +0000 2016
5258,MY NAME IS LAMONT WILLIAMS FROM NEW YORK AND I LOVE EVERYBODY THEY CAN ADD ME AND IM TALKING ABOUT REAL FRIENDS AND I KEEP IT REAL WITH MY HOMIES AND HOMEGIRLS,1576453291,LamontMarty,993,"Watch ""Fine Brothers YouTube Career Suicide - Fine Brothers Entertainment LIVE REACTIONS MISTAKE"" on YouTube - https://t.co/5c5qPLNW70",Mon Jul 08 01:23:17 +0000 2013,False,695381316238323713,624,,41509,993,647,0,33,Thu Feb 04 23:00:00 +0000 2016
5259,The Harvest,343508710,Craig_Jarrett,716,@hankgreen @meekakitty fine brothers hate is......fine though,Wed Jul 27 17:43:31 +0000 2011,False,695381286513344513,1349,West Yorkshire,60348,716,20556,0,33,Thu Feb 04 22:59:52 +0000 2016
5260,,417455799,BrettKeaneVideo,1507,"I liked a @YouTube video from @brettkeanevideo https://t.co/XemwSejLPF TY Fine Brothers - Brett Keane gets Youtube License, Copyright,",Sun Nov 20 23:39:53 +0000 2011,False,695380895704944640,684,Earth,15857,1507,345,0,42,Thu Feb 04 22:58:19 +0000 2016
5261,,149675892,JakeWasHere1982,138,RT @silverwolfcc: Apparently wanting to #UnSubTheFineBros is racism.  Seriously? Seriously? Get a hold of yourself. https://t.co/pOe0PC5cJs,Sat May 29 22:59:51 +0000 2010,False,695380302860910592,58,Arizona,4199,138,1457,2,2,Thu Feb 04 22:55:58 +0000 2016
5262,Go to http://t.co/r11yMsTEvG,238677905,Zarrakan,101,"2016 2 3 ZOC I React To To Fine Brothers Reaction Greed, React By Unsubscribing From Fine Brothers: https://t.co/5AcXHEPh1z via",Sat Jan 15 19:22:43 +0000 2011,False,695379637346529282,88,America,35172,101,3,0,9,Thu Feb 04 22:53:19 +0000 2016
5263,Only retweets,2754296802,WWhyNotHashtag,66,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Fri Aug 22 08:20:30 +0000 2014,False,695379441887760385,5,,204,66,19,138,0,Thu Feb 04 22:52:33 +0000 2016
5264,"I just want to dominate, so come along, where you belong.",3427309294,GitAsync,147,Look at the fine brothers oldest youtube videos...,Mon Aug 17 03:13:03 +0000 2015,False,695378661227102210,329,,5620,147,2408,0,3,Thu Feb 04 22:49:27 +0000 2016
5265,,417455799,BrettKeaneVideo,1507,"I liked a @YouTube video from @brettkeanevideo https://t.co/XemwSe2ar5 TY Fine Brothers - Brett Keane gets Youtube License, Copyright,",Sun Nov 20 23:39:53 +0000 2011,False,695378222247071745,684,Earth,15857,1507,345,0,42,Thu Feb 04 22:47:42 +0000 2016
5266,,308257665,Literally_Jolly,380,Does anyone watch Fine Brothers from Glendale Community College? Lol want to help me out with an essay/article? 😂,Tue May 31 03:01:31 +0000 2011,False,695378220686774275,429,"Phoenix, Arizona",16707,380,496,0,2,Thu Feb 04 22:47:41 +0000 2016
5267,I live in TN. I'm getting my bachelor's in Forensic Science. I also have a youtube channel http://t.co/xtPZ71EXYQ… so check that out please,202948775,TDavidson1993,442,I liked a @YouTube video from @everydaygeektv https://t.co/4NCTLDr8Zz Everyday Rants :: Podcast #12 ::Fine Brothers :: Soccer Moms ::,Fri Oct 15 05:06:15 +0000 2010,False,695378188780744706,255,"Tn, Usa",8547,442,216,0,16,Thu Feb 04 22:47:34 +0000 2016
5268,ironic shrimp philosopher,2904120026,ShekelKnight,40,"Steve Buscemi is also a reptilian shape-shifter, but from another clan, who has come to stop the Fine Brothers' plans.",Wed Nov 19 03:58:29 +0000 2014,False,695377141479796737,11,piss,241,40,96,0,1,Thu Feb 04 22:43:24 +0000 2016
5269,just someone who wants to change the world,328299844,itsjoshporter,434,RT @zacdeck: imagine an alternate universe where the fine brothers actually got the trademark and took over https://t.co/4ZgsbnraMx,Sun Jul 03 03:28:45 +0000 2011,False,695376985946587137,905,Transy '19,8698,434,60475,30,10,Thu Feb 04 22:42:47 +0000 2016
5270,"(NSFW),16,MTF, Big Brother @MrLittleHeaven

header and Profile pic By Onii-Chan",2258444659,iiQueenToxy,165,The fine brothers don't deserve all this hate Over a miss understanding e.e,Mon Dec 23 04:08:59 +0000 2013,False,695376975511179269,466,Somwhere romantic ,26207,165,171,0,3,Thu Feb 04 22:42:45 +0000 2016
5271,ironic shrimp philosopher,2904120026,ShekelKnight,40,The Fine Brothers are evil reptilian shape-shifters who have come to earth to take our precious cash-dollars.,Wed Nov 19 03:58:29 +0000 2014,False,695376669759016962,11,piss,241,40,96,0,1,Thu Feb 04 22:41:32 +0000 2016
5272,Voice Artist - I do my best work in a small padded room. Find out more at http://t.co/6hAVtRncWt,1918613958,MarleyAudio,1966,"Understanding the confusing world of trademarks and the recent mess with the Fine brothers:

https://t.co/trjBxZk4t1",Mon Sep 30 01:54:56 +0000 2013,False,695376593879830530,1304,Austin TX,2974,1966,2042,0,58,Thu Feb 04 22:41:14 +0000 2016
5273,I convert chips and energy drinks to retarded humor and complaining,3762263541,RealJojodude,77,@AncientReality @pyroalt GET THE FINE BROTHERS,Thu Sep 24 17:23:20 +0000 2015,False,695376032866504705,13,"Titan, one of Jupiter's moons",71,77,21,0,0,Thu Feb 04 22:39:00 +0000 2016
5274,i love nothing. And you mean nothing to me.,3226699752,CallidusEvanesc,26,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Tue May 26 03:32:38 +0000 2015,False,695374346894770178,9,Kill me please,181,26,43,138,0,Thu Feb 04 22:32:18 +0000 2016
5275,"★ sarah ★ ace ★ you can see me, right. tell me what is wrong with this picture ★",3433357384,vriskatxt,750,RT @hankgreen: The Fine Brothers rescind all of their trademarks. All of them. Wow... https://t.co/FBR59FDbyn,Thu Aug 20 21:15:54 +0000 2015,False,695373881842905088,59,land of wind and shade,10417,750,431,282,1,Thu Feb 04 22:30:27 +0000 2016
5276,"★ sarah ★ ace ★ you can see me, right. tell me what is wrong with this picture ★",3433357384,vriskatxt,750,RT @hankgreen: The Fine Brothers Controversy Explained - Long Version: https://t.co/7szKGNcpGL Short Version: https://t.co/6ef8VBm0RG,Thu Aug 20 21:15:54 +0000 2015,False,695373812653625348,59,land of wind and shade,10417,750,431,272,1,Thu Feb 04 22:30:11 +0000 2016
5277,"YouTuber, Voice Actor, Music Producer, just a person that wants good things to come in life. https://t.co/IHClKfxmcG",502336865,Skirisk,1857,"RT @Boogie2988: Here comes the pressure for me to dump my pragmatic stance and instead publicly condemn the fine brothers.

Won't happen.  …",Sat Feb 25 01:35:24 +0000 2012,False,695373708324548610,679,"Pittsburgh, PA",13180,1857,2565,22,11,Thu Feb 04 22:29:46 +0000 2016
5278,❤️Luke Korns❤️Alex Reininga❤️Justice Carradine❤️,70752822,TheMichaelSmale,246,RT @zacdeck: imagine an alternate universe where the fine brothers actually got the trademark and took over https://t.co/4ZgsbnraMx,Tue Sep 01 18:44:56 +0000 2009,False,695373332066095104,1107,Canada,19342,246,101778,30,22,Thu Feb 04 22:28:16 +0000 2016
5279,if matthew gray gubler were a youtuber business inquiries: easyzactv@gmail.com,24726449,zacdeck,457,imagine an alternate universe where the fine brothers actually got the trademark and took over https://t.co/4ZgsbnraMx,Mon Mar 16 17:07:05 +0000 2009,False,695373268614668289,9447,snapchat: jooeydeschanel,29803,457,24721,30,48,Thu Feb 04 22:28:01 +0000 2016
5280,Look at me(me),348924443,CplShephard,136,"@GradeAUnderA Don't worry, with a name like that the Fine Brothers will clean them up.",Fri Aug 05 06:57:51 +0000 2011,False,695373233277698049,29,Canada,83,136,129,0,0,Thu Feb 04 22:27:52 +0000 2016
5281,"Actor Youtuber. love watching the sidemen Behzinga, harry , the walking dead falling skies forever!  spence fc for the win",1952284578,AlfieSibley,1906,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Thu Oct 10 18:15:44 +0000 2013,False,695372886895296512,292,,5472,1906,7515,3443,12,Thu Feb 04 22:26:30 +0000 2016
5282,"Actor Youtuber. love watching the sidemen Behzinga, harry , the walking dead falling skies forever!  spence fc for the win",1952284578,AlfieSibley,1906,RT @SWFLMarketeers: Here's the Fine Brothers 'React World' scandal in a nutshell: Popular YouTubers the Fine Brothers are embroile... https…,Thu Oct 10 18:15:44 +0000 2013,False,695372759090638849,292,,5472,1906,7515,2,12,Thu Feb 04 22:25:59 +0000 2016
5283,@AmazingPhil: @danisnotonfire what that mouth do,2894953288,patoisphan,675,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Thu Nov 27 18:04:37 +0000 2014,False,695372241895206914,3401,sitc 2016,25957,675,23859,138,71,Thu Feb 04 22:23:56 +0000 2016
5284,Guy that really likes tea. Musician. Ponies!  NOT BRITISH. My guitar's name is Octavia,3425890857,HowTealicious,183,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Sun Aug 16 13:58:29 +0000 2015,False,695372023166402561,119,Česká republika,2058,183,1851,3443,1,Thu Feb 04 22:23:04 +0000 2016
5285,How many Danny DeVitos does it take to build a Brendon Urie,2531712699,dadsmikkelsen_,470,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Mon May 05 20:32:33 +0000 2014,False,695371931025932290,560,[she/they],80502,470,8597,138,36,Thu Feb 04 22:22:42 +0000 2016
5286,Lawyer and movie enthusiast - Sean,3301595483,trivial_media,194,"Don't fool yourselfs, the fine brothers apologised because it was a good business choice not because they realised the error of their ways",Thu May 28 11:25:04 +0000 2015,False,695371443433934849,143,,88,194,83,0,2,Thu Feb 04 22:20:46 +0000 2016
5287,"Hi. I'm a just a normal fangirl like everyone else here! I like music, anime, YouTube, video games, and a really good fanfic.",2928936162,HaleLeeann,344,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Sat Dec 13 20:53:20 +0000 2014,False,695371438975352833,65,,2522,344,4763,138,3,Thu Feb 04 22:20:45 +0000 2016
5288,"Low rank fangirl // Dank meme (͡° ͜ʖ ͡°)// 
Kevin // hit me up anytime//",2957613480,bgirl_celia,448,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Sat Jan 03 20:12:33 +0000 2015,False,695370788447211523,203,,6790,448,9311,138,6,Thu Feb 04 22:18:09 +0000 2016
5289,,2258156846,OClaire1029671,185,Probably the best Fine Brothers Reaction I've seen (It's a musical),Sun Dec 22 21:42:51 +0000 2013,False,695370593043021825,942,Scottsdale,919756,185,33,0,166,Thu Feb 04 22:17:23 +0000 2016
5290,(っ◡‿◡)っ ♥ @Jesse_Amesquita,2453585612,theamazingnat,140,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Sat Apr 19 19:14:03 +0000 2014,False,695368361488744450,104,the unknown,1199,140,737,138,0,Thu Feb 04 22:08:31 +0000 2016
5291,Hago Radio.Insomnia-40 Principales:2002-2004.Nocturia-Olimpica:2006.El Mañanero-La Mega:2010-2014. El Buho-Yotuve:2007-Hoy,3294167711,Chancho414,647,Probably the best Fine Brothers Reaction I've seen (It's a musical):https://t.co/NxOGZK7T7d https://t.co/OtxoA5hpPe,Fri May 22 16:04:37 +0000 2015,False,695368102112940033,4238,"Bogotá, Colombia",68821,647,1381,0,37,Thu Feb 04 22:07:29 +0000 2016
5292,| Pauly D still the Nig | IG KingWevo |@bigsean @DjPaulyD @chiefkeef|,331736175,KingWevo,1003,I liked a @YouTube video from @theyoungturks https://t.co/eVpPKqjh9O Why People Are Mad At The Fine Brothers,Fri Jul 08 16:58:16 +0000 2011,False,695367929257267200,1297,Same place @kingjames from.,32433,1003,3701,0,1,Thu Feb 04 22:06:48 +0000 2016
5293,Global Domination (also Unity enthusiast),59501296,zealcore,256,@Boogie2988 You were mentioned in an article on the biggest Czech news site in an article about Fine Bros. Good job! https://t.co/1UYrx7Vdyt,Thu Jul 23 15:48:24 +0000 2009,False,695367920054980609,304,San Francisco,3049,256,1099,0,5,Thu Feb 04 22:06:46 +0000 2016
5294,"Jack || 16 || boy, ze/hir || top Zero liker on this fucking website",2936308032,fightmecaesar,55,I'm hearing that goblin is an antisemitic insult and to use it against the fine brothers is...ahem...bad,Fri Dec 19 18:30:24 +0000 2014,False,695366863815970816,52,brunos loving arms/georgia,21343,55,2098,0,7,Thu Feb 04 22:02:34 +0000 2016
5295,"radical follower of Jesus + passionate husband + father + friend :: plus the rest -- books, sf, all things spatial, tech-stuff, cycling, mtb, tdf & f1",138360939,Daniel__Harvey,770,"The Internet can be a merciless and ignorant lynch mob. #finebrothers
https://t.co/LZx24jLKnd",Thu Apr 29 09:59:12 +0000 2010,False,695366727241105408,299,"Perth, WA",16452,770,3422,0,42,Thu Feb 04 22:02:01 +0000 2016
5296,14 | YouTuber | Author | Bookworm | Singer | Photographer | Geek | Queen Fangirl | Bemo | Just a mess living in a messed up world,2925936821,TheEverlynMay,114,RT @MunchingBrotato: So my house was on fire but I couldn't react to it because im still scared of the fine brothers,Tue Dec 16 23:16:22 +0000 2014,False,695366650682413057,120,Le Earth,2817,114,5569,138,0,Thu Feb 04 22:01:43 +0000 2016
5297,"the cutest queer in town
he/they
Barry gives me lIFE

I talk about hating myself a lot so be warned all like 4 people who follow me",4083402614,leothecornlord,113,"RT @MunifiS: The Fine Brothers apologized, hoping to get some subscribers back https://t.co/BBUNeNvdUX",Sat Oct 31 20:41:19 +0000 2015,False,695366431769128960,12,,78,113,42,778,0,Thu Feb 04 22:00:51 +0000 2016
5298,Animator,2387904937,Kazumichanpro,14,I liked a @YouTube video https://t.co/R4PaK4D0s3 We REACT™ to the Fine Brothers,Thu Mar 13 21:10:04 +0000 2014,False,695366043884060673,10,USA,447,14,0,0,0,Thu Feb 04 21:59:18 +0000 2016
5299,Hi guys. Check out my twitch at maximusprime141. I mainly do pack openings on FIFA. Also check my gaming youtube channel out: DailyCWgaming. #harryeatsmics,2923601975,Maximusprime141,173,@Trollzous @KEEMSTARx @Boogie2988 the Fine Bros apologised and cut the programme https://t.co/8CYcBZzxPB,Mon Dec 15 20:50:47 +0000 2014,False,695365879790309376,63,,398,173,90,0,0,Thu Feb 04 21:58:39 +0000 2016
5300,"I write things to sell stuff, and to tell people how to sell stuff. Into history, science, booze, music, dirty jokes and booze.",309542018,SublightMonster,488,"Yo, Fine Brothers: this Alan Funt dude has been stealing your act. Go sic your followers on him.",Thu Jun 02 08:04:14 +0000 2011,False,695395686469099520,451,Tokyo,12421,488,3547,0,17,Thu Feb 04 23:57:06 +0000 2016
5301,gosh darn,2688141336,ednitos,268,RT @ImColtonCurtis: *This tweet has been removed due to a trademark infringement registered to Fine Brothers Entertainment*,Mon Jul 28 19:13:13 +0000 2014,False,695395685739331584,139,,702,268,737,52,0,Thu Feb 04 23:57:05 +0000 2016
5302,"Senior at KSU. MTG player, vice president of the TTRPG on campus. Integrated Language Arts. Pessimist. My life for Aiur.",427687843,CoolStoryBroMan,266,"The whole issue with the Fine Brothers is an example of old media trying to budge into new media, its not gonna work. internet to stronk",Sat Dec 03 21:05:01 +0000 2011,False,695395482055548929,98,Ohio,3494,266,2362,0,2,Thu Feb 04 23:56:17 +0000 2016
5303,"Musician, Tech Enthusiast, Police Supporter, Proud #HootOwl and #Royalist",2366109390,Foxtrot4978,1105,"I added a video to a @YouTube playlist https://t.co/f6hyxv5F2C Fine Brothers ""React World"" Response Part One.",Fri Feb 28 21:25:56 +0000 2014,False,695394437719953408,479,Milwaukee USA / 414,22148,1105,8004,0,18,Thu Feb 04 23:52:08 +0000 2016
5304,"Musician, Tech Enthusiast, Police Supporter, Proud #HootOwl and #Royalist",2366109390,Foxtrot4978,1105,"I liked a @YouTube video from @steviecyb https://t.co/f6hyxv5F2C Fine Brothers ""React World"" Response Part One.",Fri Feb 28 21:25:56 +0000 2014,False,695394413980192769,479,Milwaukee USA / 414,22148,1105,8004,0,18,Thu Feb 04 23:52:02 +0000 2016
5305,YouTuber • Future Streamer • Leader/Founder @AcEClan || PS4 || BO3 || @blackwolf506 ☺ || Future Police Officer,973231014,Maria_emili2014,571,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Tue Nov 27 04:21:40 +0000 2012,False,695394240965144577,2874,twitch.tv/AcE_Silverfox,8656,571,1432,3443,2,Thu Feb 04 23:51:21 +0000 2016
5306,"Pᘳᐃ, Based, Agnostic Atheist, Metahuman, Scifi Fan, Gamer, Geek, 'Murika Fuck Yeah!!!, Pronouns (Me, Myself, I), SJW Killjoy, Reaper Crew    (◣_◢)",17886742,PhoenixCE,1574,"Well, The Fine Bros are still in free fall. https://t.co/84Rq0vioDu",Fri Dec 05 01:58:04 +0000 2008,False,695394006713241600,1965,The Burning Hells,44741,1574,14044,0,48,Thu Feb 04 23:50:25 +0000 2016
5307,"All I want is for the world to be a better place for everyone to live in. 
If you need help, I'm here for you.",2202499849,FemmePhoenixVO,466,"@S0LV0 It's the Fine Brothers, of course they're disingenuous. They're literally only concerned about money, and they're losing it fast.",Tue Nov 19 04:48:42 +0000 2013,False,695393754132295680,113,Gem City,25163,466,10894,0,7,Thu Feb 04 23:49:25 +0000 2016
5308,Tokyo based YouTuber & bilingual news geek  東京在住外国人ブロガーです♪ https://t.co/tWEI7n3zaK  http://t.co/Pl2OYGDkD9,36619322,hikosaemon,6564,RT @amandasekine: “The Fine Brothers Controversy Explained” by @hankgreen https://t.co/x1VDNYQHkC,Thu Apr 30 07:42:17 +0000 2009,False,695393749304672256,8654,Tokyo,52892,6564,5619,3,381,Thu Feb 04 23:49:24 +0000 2016
5309,Just a North Florida teen ready to see the world✌️,2675919901,Naturaskye,415,RT @zacdeck: imagine an alternate universe where the fine brothers actually got the trademark and took over https://t.co/4ZgsbnraMx,Thu Jul 24 05:33:41 +0000 2014,False,695393683881873408,235,Dream&Inspire,19291,415,53979,30,6,Thu Feb 04 23:49:08 +0000 2016
5310,just try to be human... or not ..,327541302,WigginAndrew,869,The Fine Brothers are apologizing to their fans and have stopped a recent project they just announced. The... https://t.co/QnS0EjrC1J,Fri Jul 01 18:49:54 +0000 2011,False,695393460702982145,28499,,166009,869,4777,0,283,Thu Feb 04 23:48:15 +0000 2016
5311,,2342526692,AllSuperInfo,368,The Fine Brothers Apologize To Their Fans https://t.co/vsIvcKBl2a&lt;/p&gt; https://t.co/JgUHbetv1p,Thu Feb 13 20:15:42 +0000 2014,False,695393453006393344,22372,,34415,368,6053,0,118,Thu Feb 04 23:48:13 +0000 2016
5312,Former VC rug-rat. Still in love with startup land.,3140973039,davidnnam,235,"A new perspective on challenges of YouTube creators. The same old perspective on internet mobs.
https://t.co/yYS8dQ4Ofn by @hankgreen",Mon Apr 06 16:49:41 +0000 2015,False,695393285540442112,91,,271,235,310,0,14,Thu Feb 04 23:47:33 +0000 2016
5313,| 13 | | Gamer | | Youtuber | Youtube: Jixel Gamez | | Facebook: Jacob Faura | | Instagram: Jixel Gamez | Twitch: Sergio7295 |,2292718359,JixelGamez,871,"Please read this 👇

“A message from the Fine Brothers” by Fine Brothers Ent. https://t.co/46q7DmN0Yt",Mon Jan 20 01:31:22 +0000 2014,False,695393118862966785,327,"Miami, FL",453,871,12745,0,0,Thu Feb 04 23:46:53 +0000 2016
5314,"CEO of Nymblsoft, Nymdx and Nitai Partners",109327165,AdityaSatsangi,154,RT @mashable: Here's the Fine Brothers 'React World' scandal in a nutshell https://t.co/4iF7Wdsy9f https://t.co/62DoBzLvY0,Thu Jan 28 17:59:17 +0000 2010,False,695392856358322180,313,"San Diego, CA ",4942,154,784,19,140,Thu Feb 04 23:45:51 +0000 2016
5315,gaming news,20002738,PCGiA,3016,"Reaction to The Fine Brothers and Peter Molyneux Retirement: The Overwatch beta comes back February 9, ... https://t.co/bd0O9D6sCv #PCGiA",Tue Feb 03 20:49:52 +0000 2009,False,695392253276061696,4336,Canada,121903,3016,22,0,222,Thu Feb 04 23:43:27 +0000 2016
5316,i don't even know,1676195046,AafFlaaffy,32,"RT @MunifiS: The Fine Brothers apologized, hoping to get some subscribers back https://t.co/BBUNeNvdUX",Fri Aug 16 17:18:42 +0000 2013,False,695392007523405824,2,play.pokemonshowdown.com,157,32,265,778,0,Thu Feb 04 23:42:29 +0000 2016
5317,,2730958332,davidmuir31,430,I liked a @YouTube video https://t.co/b00G5dV34O We REACT™ to the Fine Brothers,Thu Aug 14 05:25:37 +0000 2014,False,695391866339000323,195,United Kingdom,2564,430,6,0,3,Thu Feb 04 23:41:55 +0000 2016
5318,Gonna try to do that Youtube thing.,346933907,gamecrashed,268,RT @thefinebros: A message from us. https://t.co/MmR2ngVK1c …,Tue Aug 02 01:52:52 +0000 2011,False,695391778145308674,292,@strawbiri for p/a,24526,268,27264,3443,1,Thu Feb 04 23:41:34 +0000 2016
5319,searching for games......,1908932582,games_24_365,58,Reaction to The Fine Brothers and Peter Molyneux Retirement: https://t.co/bHA5yGxPvL: https://t.co/Vqs8J3UtVc,Thu Sep 26 19:16:48 +0000 2013,False,695391748965560322,188,Beside your PC,87172,58,0,0,54,Thu Feb 04 23:41:27 +0000 2016
5320,PSN ID: KingsleyGamer,3349946379,KingsleyNewz,928,Reaction to The Fine Brothers and Peter Molyneux Retirement https://t.co/IhWM3EbEgu #xbox #ps4 https://t.co/rYwmeeCBDj,Sun Jun 28 23:32:45 +0000 2015,False,695391603519651842,1097,,104205,928,131,0,184,Thu Feb 04 23:40:52 +0000 2016
5321,Don't miss the news about your favorite games. Follow us!,905252540,XboxWrld,699,Reaction to The Fine Brothers and Peter Molyneux Retirement https://t.co/4XtUWr00qc https://t.co/tGUesOO6ce,Fri Oct 26 04:03:21 +0000 2012,False,695391348489203712,363,USA,2822,699,1,0,4,Thu Feb 04 23:39:51 +0000 2016
5322,Hottest Video Game News For The Real Gamers Out There!,269263716,Topnews4Gamers,7,Reaction to The Fine Brothers and Peter Molyneux Retirement https://t.co/k2t8sVbOpK,Sun Mar 20 12:17:53 +0000 2011,False,695391032519688193,83,,431589,7,0,0,16,Thu Feb 04 23:38:36 +0000 2016
